customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6825-DAGI,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.33,1411.37
4552-LJMD,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.33,1238.29
9032-NYQJ,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,62.65,229.21
4150-WNIK,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.77,143.77
5503-NLVU,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,91.59,2062.87
1807-ZCKB,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,99.34,190.26
1643-BQFZ,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),70.88,2878.03
7262-NHWC,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.19,623.73
1942-NCFE,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.88,1730.34
7287-UGQE,Male,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,64.02,2192.94
5801-YIMC,Male,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.49,159.59
8816-BQCV,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.85,609.33
2717-DPAN,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.11,628.46
2161-KBGU,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,94.92,3369.38
1102-IUPI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),99.85,357.74
8893-AVCX,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.28,1064.5
6380-FROT,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.8,2771.01
4988-UVWJ,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),62.02,1072.26
5657-TVGI,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),93.84,5467.0
6121-WDKL,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.03,873.85
5981-RZNM,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.5,474.89
8416-DXZK,Female,0,Yes,No,54,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.77,5094.0
7309-TSZZ,Female,0,No,No,51,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),72.77,3210.87
7772-TMMI,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),92.08,1832.35
7432-OGMB,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.62,2127.41
3704-SBCD,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.2,301.21
4590-UBQB,Male,1,No,Yes,34,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),66.34,2248.8
4620-FBUL,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,92.39,1532.39
9378-TSIP,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,110.82,1202.67
1279-KJFT,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,92.27,3438.09
7810-LBSB,Female,1,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.14,2330.09
1456-ENAE,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.39,1818.21
1179-HATT,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,91.92,4238.68
9912-LSZT,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.0,1747.3
5452-SXMJ,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.78,2149.63
5598-EAIY,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.99,2078.77
4239-DNUZ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.03,623.94
2438-LRPR,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,97.88,97.53
1220-VDYH,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.58,1212.43
6767-LXFK,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,501.83
2251-KEFX,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.39,2063.67
9782-SZNF,Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.14,1735.98
7377-HEZM,Female,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.09,3599.88
6699-QQKD,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,73.01,1768.64
8122-DNKA,Female,0,Yes,Yes,56,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.64,4136.21
3588-OWXY,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),91.99,1572.1
8619-GQXC,Male,1,No,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),72.74,2283.27
3544-LQOB,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.32,1059.05
6114-YPEZ,Male,0,No,No,17,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,88.12,1612.83
9155-BXXQ,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.18,3657.04
5323-TRJN,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.52,1150.11
7692-KRXI,Female,0,No,Yes,18,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.19,1174.81
7716-VPKR,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.36,4471.08
9243-ZZBH,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.55,4404.39
3384-GMAL,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.65,4399.82
7572-CUVM,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),104.23,4370.05
5673-EEQG,Female,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.82,242.68
3993-DPDW,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.74,3647.32
5235-DLOD,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.04,435.66
8804-ALOK,Male,1,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.29,1900.7
4823-BWLX,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,84.76,2865.72
5374-WDVP,Female,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.56,2078.27
6832-KLKW,Male,1,No,Yes,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),64.76,1436.57
8710-QVPR,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,77.29,2973.44
3455-OMDR,Male,0,No,No,32,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,92.23,2869.28
2812-WIHR,Male,1,No,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.42,899.88
9038-HEFN,Male,1,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.11,1624.21
7009-OKGQ,Male,1,No,Yes,58,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.3,3508.61
2372-SPZY,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.34,4779.46
3227-VYAT,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,85.34,2725.91
7516-LXBI,Female,0,No,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.54,4548.62
6922-GTCV,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,107.94,2564.19
3372-WRKW,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,613.55
2300-RWZH,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,89.77,360.46
5613-SFMR,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.66,337.42
6092-YMZL,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,88.44,2859.43
5348-VZGA,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.91,269.35
8360-WXEZ,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),94.79,3633.53
6836-SPRK,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,88.04,3395.71
8387-JWJX,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.05,4924.58
6394-DLRT,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,67.36,3165.99
5083-PEII,Male,1,Yes,Yes,30,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,82.38,2733.69
6096-VEGU,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.36,240.29
7054-GMRO,Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.07,3133.8
2889-NRGQ,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.09,2442.17
6302-GEKK,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.35,472.22
8068-JBTT,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),102.15,407.03
3952-YMDZ,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.58,3772.9
2536-SEWF,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.76,787.93
4159-VCOJ,Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,98.07,2179.88
5138-WHJD,Male,1,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,111.17,5416.65
2047-WGYN,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.1,941.01
1693-DJTU,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),67.46,2690.22
8593-QHVE,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.01,291.97
1045-SEYW,Male,1,No,Yes,47,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.42,4078.54
2325-OTPM,Female,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,103.71,1807.95
8480-EEUO,Female,1,No,No,43,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.27,3312.38
1984-DTPL,Male,0,Yes,Yes,69,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.93,3902.34
6888-CZAZ,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.06,1405.86
4069-HGZQ,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.62,1366.32
4764-HNGO,Male,0,No,No,10,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.31,739.09
7994-FNON,Female,1,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.23,1866.13
9849-WKEG,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.3,5214.97
3670-HCRE,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,78.71,3736.98
8826-IQXC,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.51,393.6
2887-XJMQ,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,83.86,872.55
5030-THSO,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.76,1475.43
6824-OUFI,Male,1,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.75,600.13
4458-FPEZ,Male,1,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.81,1796.7
8468-EYVG,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,91.23,2604.22
1516-BVPV,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,95.1,2431.9
7638-NIEB,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.72,992.91
4358-HDKO,Male,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.09,3166.46
1753-RXGD,Male,0,No,No,37,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,87.68,2892.86
3078-ZTQA,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.51,3635.06
5894-LFYV,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.32,100.14
6284-JWOW,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.94,1030.1
3701-RKYA,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.9,858.1
2414-HRWQ,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.91,1632.35
3029-CXJS,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.87,1344.78
9971-XHST,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),86.7,4654.76
6619-IMHL,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.48,2552.36
3668-GPVY,Male,1,Yes,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.6,157.94
8193-EPTP,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.78,1664.51
6337-XNMT,Female,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.11,1046.74
5801-CMIN,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.14,4444.0
9586-ZXKH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.74,1489.58
2724-QHYZ,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.19,308.47
9241-YMOG,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.35,1808.5
6536-YLPQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.9,3065.71
4621-IQAG,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,92.97,616.92
3164-POLX,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.51,1422.42
8342-CGBF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,101.28,3519.89
2795-ALKS,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.55,982.57
2946-XUHN,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.91,2237.88
2802-VDBO,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,88.24,2575.53
8616-JIAJ,Female,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,73.29,3423.11
9442-RDPF,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.51,3516.71
3940-IFUL,Female,1,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),71.26,2558.82
8678-BBWD,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.63,1588.2
4782-GBDM,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.67,370.13
3074-LNRM,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,101.37,482.17
8364-NPHM,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,88.32,1202.83
5634-YRVS,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.07,2755.91
2934-YZGR,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.27,1443.4
9989-OUIK,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,67.29,1246.63
9724-QAFA,Female,1,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.11,758.62
1209-SHMU,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,61.78,225.28
9284-TMYQ,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),101.98,1810.36
4214-DIGZ,Female,1,Yes,Yes,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,86.9,1702.54
2000-YOEQ,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.79,1409.55
1465-JITI,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.37,1235.36
2020-ZQRZ,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.81,1296.03
7481-TSLR,Female,0,No,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),66.72,2525.23
5074-WUFM,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.13,792.56
5648-CUIY,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),96.19,907.31
6778-XIDL,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.56,995.64
2132-QWQH,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.13,93.92
1646-UUUZ,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.31,939.62
1627-GBCL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,94.06,1921.16
9015-HHXK,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.03,727.81
6659-MNQJ,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.17,3074.27
6909-GXTS,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),89.59,2196.48
5641-VAJK,Male,0,No,Yes,41,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.44,2170.1
8648-PZLA,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.86,1250.27
9706-KZJL,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.79,1359.5
8809-WTID,Female,1,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.35,87.75
6833-EZWU,Male,1,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,426.34
6988-NKJS,Female,1,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.78,2225.65
2343-FSDU,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.25,230.02
5216-KRMP,Female,0,Yes,No,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,79.19,1061.76
1555-DSZD,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.26,3660.52
6451-ITMZ,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),57.53,1903.26
7733-PVYX,Female,0,Yes,No,34,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.35,2445.58
5090-GCNR,Male,0,No,No,15,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.24,744.61
9393-NTBI,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.72,1072.8
6319-OEGE,Female,1,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,68.68,250.48
6229-WBND,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),100.26,1845.28
6335-ZJBS,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,77.02,2282.12
